Id,Text
7640, larg memori improv memori reduc vertex implement fast failur ad set current vertex implement use hashmap store edg quit memori heavi larg graph default set giraph need improv larg graph heap 20g
7641, support succinct represent messag messagestor current one messag use reduc network transfer server side processingrequest messag broken bytearrayvertexidmessag thu messag still store mani time number vertic sent task implement two messag store repres messag succinct way especi use messag signific size fanout low note use combin use depend giraph 907 giraph 908
7642, fix checkpoint need make checkpoit giraph function miss lot data mani addit make giraph like inform workercontext mastercomput proper integr per superstep output etc
7643, checkpoint improv need address issu checkpoint worker2work messag save bspservicework compil hadoop_0 23 profil would nice abl manual checkpoint stop job point time
7644, allow state aggreg current aggreg specifi via class aggreg creat empti constructor make extrem hard arrayaggreg int aggreg elementaggreg specif instanc need defin class goal allow
7645, loosen modifi need loosen packag protect privat protect place found need also add immutableclassesgiraphsett setconf getconf method sinc mani case one time extract configur need
7646, improv job track command line current job client connect zookeep use inform report progress command line mean job fail way app commun back job client fail also bunch zookeep except get thrown instead use swift channel commun job client master worker also allow mastercomput workercontext print info directli command line use report app relat progress debug
7647, upgrad gora recent releas gora http www mail archiv com dev 40gora apach org msg05236 html giraph upgrad better support ad modul giraph take advantag
7648, add way ignor thread except add way fail mapper except happen non core thread default still fail everi except
7649, proc zookeep server master process current default zookeep run separ java process server master run prevent us see zookeep log make harder debug memori issu abl run zookeep insid master process perhap default
7650, command line log add log command line worker fail log worker fail worker low memori warn user
7651, way disabl checkpoint particular job particular superstep current imposs disabl checkpoint particular job exampl job output comput support checkpoint attempt made checkpoint job use case exist need manual specifi superstep checkpoint particular job need gener way configur job abil checkpoint
7652, improv name reduceoper reducesingl reduceparti slightli confus also onsamereduceoper name better
7653, organ sourc code apach initi import complet need organ sourc code apach namespac convent thing move packag name org apach gora add licens header edit readm
7654, datastor gora dynamodb per comment gora dev mail list per applic submiss idea page issu track start finish develop montor reviw test eventu implement gora dynamodb modul gora http cwiki apach org confluenc display gora gsoc 2012 http cwiki apach org confluenc display gora gsoc 2012 idea page
7655, chang cassandracli init cassandracli initi consist datastor make draw comparison differ datastor easier kept consist start anyway
7656, chang cassandracli init cassandracli initi consist datastor make draw comparison differ datastor easier kept consist start anyway
7657, gora cassandra array type support order support array gora cassandra two scenario follow super column famili like current map implement singl column store element array senario pro con prefer implement prototyp super column famili pro consist map column store primit type valu con array cannot contain record map singl column pro complex type record map array valu con larg size array requr huge singl column valu difficult implement string byte variabl length current super column use complex type record map consist use super column array consid rule complex type cannot complex type valu seem reason limit make rule simpl take senario super column famili provid patch implement
7658, gora cassandra array type support order support array gora cassandra two scenario follow super column famili like current map implement singl column store element array senario pro con prefer implement prototyp super column famili pro consist map column store primit type valu con array cannot contain record map singl column pro complex type record map array valu con larg size array requr huge singl column valu difficult implement string byte variabl length current super column use complex type record map consist use super column array consid rule complex type cannot complex type valu seem reason limit make rule simpl take senario super column famili provid patch implement
7659, creat org apach gora cassandra serial packag order clean code store queri packag support addit type futur discuss gora 81 kind fix commit part gora 138 patch sinc one main function gora cassandra handl serial seem good idea separ code store queri packag attach patch shortli utf8seri make simpl handl type string goraserializertypeinfer singl point go get serial extens support addit type futur type boolean support
